db,country,event_date,event_name,category_4,post_month,baseline,shock
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,2,0.25981064146857585,-0.5400535287038677
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,3,0.25981064146857585,-0.1563727499142777
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,6,0.25981064146857585,-0.27597945287767617
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,12,0.25981064146857585,-0.3321725459271204
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,0,-0.15276704558386897,0.3063371613611068
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,1,-0.15276704558386897,0.47647929896344265
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,2,-0.15276704558386897,0.16815155137611415
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,3,-0.15276704558386897,-0.13721464364701882
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,6,-0.15276704558386897,-0.3210561127959759
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,12,-0.15276704558386897,-0.4794567453049091
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-0.10404171327696754,0.18730542485878754
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-0.10404171327696754,0.07155864088980682
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-0.10404171327696754,0.6041357264288454
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-0.10404171327696754,-0.24449075404895299
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-0.10404171327696754,-0.14936884365390496
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-0.10404171327696754,0.8798551043501832
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,0,-0.17742947858790198,-0.16535502959561643
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,1,-0.17742947858790198,0.10436381263847798
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,2,-0.17742947858790198,0.09305458277568568
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,3,-0.17742947858790198,-0.85610713956250994
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,6,-0.17742947858790198,-0.7209947712766056
GDELT,Netherlands,2024-03-01,Working visit to China,Partner inbound visit,12,-0.17742947858790198,-0.7040325935205005
GDELT,Netherlands,2025-05-01,Official visit to China,Partner inbound visit,0,-0.5736124620210217,0.668339045857435
GDELT,Netherlands,2025-05-01,Official visit to China,Partner inbound visit,1,-0.5736124620210217,-0.25586178025785167
GDELT,Netherlands,2025-05-01,Official visit to China,Partner inbound visit,2,-0.5736124620210217,0.6633503717311885
GDELT,Netherlands,2025-05-01,Official visit to China,Partner inbound visit,3,-0.5736124620210217,-0.005006934097843252
GDELT,Netherlands,2025-05-01,Official visit to China,Partner inbound visit,6,-0.5736124620210217,-0.8401734456797842
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,0,-0.9300547440936556,1.851501083749792
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,1,-0.9300547440936556,3.357378347927868
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,2,-0.9300547440936556,2.875250834604788
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,3,-0.9300547440936556,3.642282640900957
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,6,-0.9300547440936556,3.339749832895486
GDELT,Philippines,2004-09-01,State visit to China,Partner inbound visit,12,-0.9300547440936556,0.6420924635983545
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,0,0.5056114128354,0.12208916531642477
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,1,0.5056114128354,1.8799897819612443
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,2,0.5056114128354,-0.4060012064182972
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,3,0.5056114128354,-0.10885656033508179
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,6,0.5056114128354,-0.17260174853807747
GDELT,Philippines,2005-04-01,State visit to the Philippines,Chinese outbound visit,12,0.5056114128354,1.4461906792346726
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,0,-0.4507562760052338,1.737205165951342
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,1,-0.4507562760052338,1.4373373117814514
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,2,-0.4507562760052338,0.7706449318518018
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,3,-0.4507562760052338,2.3852828662301873
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,6,-0.4507562760052338,2.337048309754585
GDELT,Philippines,2006-10-01,State visit to China and attendance at the ASEAN-China Commemorative Summit,Partner inbound visit,12,-0.4507562760052338,1.3357656706507086
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,0,0.8643061938562979,1.0702203963686556
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,1,0.8643061938562979,-0.2508612763654886
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,2,0.8643061938562979,-0.7870031017410599
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,3,0.8643061938562979,1.0219858398930532
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,6,0.8643061938562979,-0.5622518641242993
GDELT,Philippines,2007-01-01,Official visit to the Philippines,Chinese outbound visit,12,0.8643061938562979,0.22042754562496025
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,0,1.1461380634276992,-0.3741588730123837
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,1,1.1461380634276992,-0.2611286687822244
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,2,1.1461380634276992,-1.626198711385962
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,3,1.1461380634276992,-2.1082633994004683
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,6,1.1461380634276992,-0.9799000461240506
GDELT,Philippines,2007-09-01,State visit to China and attendance at the 2007 Summer Davos,Partner inbound visit,12,1.1461380634276992,-0.9014117271418685
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,0,-0.5939680381043307,0.8851449697161959
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,1,-0.5939680381043307,0.8881253634339132
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,2,-0.5939680381043307,-0.015244976115602937
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,3,-0.5939680381043307,0.46819233516640957
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,6,-0.5939680381043307,-0.11474337672310486
GDELT,Philippines,2011-08-01,State visit to China,Partner inbound visit,12,-0.5939680381043307,-1.020648604956572
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,0,-1.1670236486859715,0.8039649117519538
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,1,-1.1670236486859715,0.40862758158665435
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,2,-1.1670236486859715,1.3319970984927907
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,3,-1.1670236486859715,0.6550779256449368
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,6,-1.1670236486859715,0.7335759200510539
GDELT,Philippines,2014-11-01,Bilateral meeting on sidelines of APEC Economic Leaders' Meeting,Third-party meeting,12,-1.1670236486859715,1.262418206389121
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,0,0.30959551043714295,0.47850552810309954
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,1,0.30959551043714295,0.026128043389814726
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,2,0.30959551043714295,-0.14055753022202405
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,3,0.30959551043714295,0.6281893586233355
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,6,0.30959551043714295,-0.11734323221263296
GDELT,Philippines,2016-10-01,Duterte Visits China,Partner inbound visit,12,0.30959551043714295,0.5559035416591809
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,0,0.5611758030682054,0.24844467878497578
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,1,0.5611758030682054,-0.2018763027537006
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,2,0.5611758030682054,0.2535213321760682
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,3,0.5611758030682054,-0.08718653117565323
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,6,0.5611758030682054,0.3702428256702138
GDELT,Philippines,2017-05-01,Attendance at the Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,12,0.5611758030682054,-0.6625028451310053
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,0,0.6012580137816916,0.33016061495672755
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,1,0.6012580137816916,0.17063830959510307
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,2,0.6012580137816916,-0.3589893510261503
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,3,0.6012580137816916,-0.13631941255469943
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,6,0.6012580137816916,-0.7025850558444916
GDELT,Philippines,2017-11-01,Official visit to the Philippines and attendance at the 2017 ASEAN Summit,Chinese outbound visit,12,0.6012580137816916,0.6459753083598365
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,0,0.5288361079550459,0.4054364668737941
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,1,0.5288361079550459,-0.6301631500178458
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,2,0.5288361079550459,-0.49212405828861794
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,3,0.5288361079550459,0.011497168002149394
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,6,0.5288361079550459,0.22041642654733418
GDELT,Philippines,2018-04-01,Attendance at the Boao Forum for Asia Annual Conference and bilateral meeting,Partner inbound visit,12,0.5288361079550459,-0.6402975522399991
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,0,0.6663235022439196,0.5809098198976086
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,1,0.6663235022439196,0.43481097490371634
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,2,0.6663235022439196,-0.09568454641120672
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,3,0.6663235022439196,-1.000156951350483
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,6,0.6663235022439196,-0.2656949018137717
GDELT,Philippines,2018-11-01,Xi Visits Philippines,Chinese outbound visit,12,0.6663235022439196,-0.6526051016734424
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,0,0.03245568466376956,-0.1439171289487228
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,1,0.03245568466376956,0.3681729157663783
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,2,0.03245568466376956,-0.2305038944936636
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,3,0.03245568466376956,-0.13463667773638596
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,6,0.03245568466376956,-0.20626688129338597
GDELT,Philippines,2019-04-01,Attendance at the Second Belt and Road Forum for International Cooperation and bilateral meeting,Partner inbound visit,12,0.03245568466376956,-0.5797259802713498
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,0,0.03245568466376956,-0.1439171289487228
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,1,0.03245568466376956,0.3681729157663783
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,2,0.03245568466376956,-0.2305038944936636
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,3,0.03245568466376956,-0.13463667773638596
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,6,0.03245568466376956,-0.20626688129338597
GDELT,Philippines,2019-04-01,Bilateral meeting on sidelines of the Second Belt and Road Forum for International Cooperation,Partner inbound visit,12,0.03245568466376956,-0.5797259802713498
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,0,0.10806950134079393,1.049462677449416
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,1,0.10806950134079393,-0.4852328027871371
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,2,0.10806950134079393,-0.5645072132516787
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,3,0.10806950134079393,-0.2123962597646454
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,6,0.10806950134079393,-0.09904137141912092
GDELT,Philippines,2023-01-01,State visit to China,Partner inbound visit,12,0.10806950134079393,-0.4022992919486863
GDELT,Philippines,2023-11-01,Bilateral meeting on sidelines of the APEC Economic Leaders' Meeting,Third-party meeting,0,-1.019890837125719,-0.20841918808114435
GDELT,Philippines,2023-11-01,Bilateral meeting on sidelines of the APEC Economic Leaders' Meeting,Third-party meeting,1,-1.019890837125719,-0.022620944324173387
